Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,12/22/2020,23177.271,23476.0875,24081.05309,21960.19135
BTC,12/23/2020,23433.98076,22729.65929,23629.40446,22384.12785
BTC,12/24/2020,23224.45414,23791.56529,24086.95066,22644.56106
BTC,12/25/2020,23623.88553,23228.90909,23737.75715,22716.17417
BTC,12/26/2020,24581.00617,23726.191,24627.29791,23422.31033
BTC,12/27/2020,26381.29623,24708.20678,26750.87995,24497.41087
BTC,12/28/2020,26389.29026,26447.70807,28352.62782,25759.06861
BTC,12/29/2020,26718.02946,26226.06613,27447.55138,26046.62558
BTC,12/30/2020,26975.72956,27038.73568,27169.22556,25875.04979
BTC,12/31/2020,28768.83621,27349.32723,28928.21439,27349.2832
BTC,1/1/2021,29111.52157,28872.82977,29280.04533,27916.62506
BTC,1/2/2021,29333.60512,28935.81098,29601.5949,28753.41231
BTC,1/3/2021,32154.16736,29353.64061,33064.67353,29012.92789
BTC,1/4/2021,33002.53643,32074.10661,34452.08034,31885.58162
BTC,1/5/2021,31431.61228,32788.58345,33358.39935,28154.1103
BTC,1/6/2021,34433.60651,31991.92686,34435.41748,29948.65363
BTC,1/7/2021,36275.75635,34001.34476,36461.69177,33351.02812
BTC,1/8/2021,39713.50786,36806.41976,40324.01403,36356.43076
BTC,1/9/2021,40519.4486,39420.8007,41962.36213,36741.33018
BTC,1/10/2021,40258.92399,40558.10212,41375.43068,38766.27616
BTC,1/11/2021,38709.76537,40096.3332,41186.52343,34897.55047
BTC,1/12/2021,34409.64238,38132.53579,38204.75441,30305.30005
BTC,1/13/2021,34214.61026,35432.85914,36566.90906,32538.94117
BTC,1/14/2021,37017.0075,34070.32562,37798.8601,32470.58526
BTC,1/15/2021,38435.86351,37373.16196,40066.31976,36770.79512
BTC,1/16/2021,36751.58497,39127.67852,39673.0723,34425.48794
BTC,1/17/2021,36016.77961,36752.77118,37943.51217,35398.86752
BTC,1/18/2021,36375.81138,36016.75309,36840.13285,33870.13838
BTC,1/19/2021,36346.6095,35847.83342,37440.40401,34816.28925
BTC,1/20/2021,36577.51965,36639.98591,37876.15893,36136.53557
BTC,1/21/2021,35004.53263,35909.43225,36409.7086,33430.82199
BTC,1/22/2021,30606.18268,35491.42392,35612.7372,30077.27896
BTC,1/23/2021,33368.36593,30844.83315,33873.77299,28845.31148
BTC,1/24/2021,32070.09743,33000.44664,33501.24845,31451.2963
BTC,1/25/2021,32285.72613,32107.39182,33088.54855,30987.70386
BTC,1/26/2021,32500.25596,32297.50417,34893.98402,31949.28237
BTC,1/27/2021,32324.55565,32270.82562,32770.80461,31062.54953
BTC,1/28/2021,30534.99937,32497.84846,32570.2815,29452.78559
BTC,1/29/2021,33408.21834,30426.0844,33481.48542,29921.96008
BTC,1/30/2021,34842.55739,33424.59559,38468.07829,31984.00892
BTC,1/31/2021,34622.37323,34265.37666,34920.29115,32945.36998
