Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DOGE,2/12/2020,0.003056873,0.002958718,0.003131715,0.002836213
DOGE,2/13/2020,0.003089923,0.003055908,0.00319915,0.003000458
DOGE,2/14/2020,0.003027548,0.003092478,0.003229567,0.002949717
DOGE,2/15/2020,0.00312077,0.003027548,0.003175492,0.002971891
DOGE,2/16/2020,0.002964358,0.003120779,0.003195991,0.002811547
DOGE,2/17/2020,0.002678377,0.002964348,0.002984065,0.002575383
DOGE,2/18/2020,0.00264324,0.002678148,0.002781056,0.002505386
DOGE,2/19/2020,0.002798958,0.002643255,0.002870653,0.002632408
DOGE,2/20/2020,0.002675721,0.002799399,0.002914482,0.002551887
DOGE,2/21/2020,0.002636639,0.002675579,0.002687703,0.002521526
DOGE,2/22/2020,0.002683462,0.002636632,0.002726355,0.002596867
DOGE,2/23/2020,0.002613613,0.00268348,0.002690233,0.002529048
DOGE,2/24/2020,0.002669254,0.002613625,0.002691479,0.002536515
DOGE,2/25/2020,0.002590971,0.002669264,0.002691688,0.002526785
DOGE,2/26/2020,0.002453725,0.002590949,0.002599641,0.002375244
DOGE,2/27/2020,0.002346635,0.002452988,0.0025147,0.002180574
DOGE,2/28/2020,0.002338914,0.002346808,0.00241816,0.002252936
DOGE,2/29/2020,0.002337759,0.002339017,0.002375192,0.002221055
DOGE,3/1/2020,0.002247177,0.002344266,0.002344865,0.002235093
DOGE,3/2/2020,0.002288642,0.002247216,0.002331782,0.002164891
DOGE,3/3/2020,0.002372666,0.002288464,0.002387726,0.002233883
DOGE,3/4/2020,0.002523511,0.002372522,0.002541504,0.002299768
DOGE,3/5/2020,0.002412032,0.00252352,0.002538391,0.002367519
DOGE,3/6/2020,0.002514142,0.002411131,0.002542667,0.002399465
DOGE,3/7/2020,0.002477819,0.002514197,0.002528564,0.002446182
DOGE,3/8/2020,0.002412075,0.002477731,0.002519765,0.002393566
DOGE,3/9/2020,0.002200328,0.002412254,0.002462131,0.002174974
DOGE,3/10/2020,0.002202871,0.002200363,0.002236343,0.002080659
DOGE,3/11/2020,0.002219393,0.002202871,0.002272643,0.002150653
DOGE,3/12/2020,0.002195068,0.002219509,0.002257148,0.002088307
DOGE,3/13/2020,0.001697035,0.002195417,0.002206664,0.00151817
DOGE,3/14/2020,0.001805664,0.00169659,0.001818108,0.001176327
DOGE,3/15/2020,0.001689293,0.001798888,0.001839971,0.001652539
